Elapsed time = 0.590523 for 4 ranks, 16 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 1.395222 for 4 ranks, 32 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 2.090187 for 8 ranks, 1 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 1.128790 for 8 ranks, 2 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.604348 for 8 ranks, 4 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.326756 for 8 ranks, 8 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.668485 for 8 ranks, 16 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.349398 for 8 ranks, 32 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 1.229447 for 16 ranks, 1 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.614552 for 16 ranks, 2 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.372209 for 16 ranks, 4 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.491356 for 16 ranks, 8 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.356987 for 16 ranks, 16 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.375013 for 16 ranks, 32 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.627679 for 32 ranks, 1 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.358802 for 32 ranks, 2 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.393742 for 32 ranks, 4 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.327697 for 32 ranks, 8 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.332534 for 32 ranks, 16 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 0.367428 for 32 ranks, 32 threads, for generating 50 patterns with a pattern size of 1000 
Elapsed time = 30.050962 for 1 ranks, 1 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 15.373545 for 1 ranks, 2 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 7.936292 for 1 ranks, 4 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 4.052813 for 1 ranks, 8 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 2.175066 for 1 ranks, 16 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.464862 for 1 ranks, 32 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 15.055054 for 2 ranks, 1 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 7.781806 for 2 ranks, 2 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 3.938074 for 2 ranks, 4 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 2.030502 for 2 ranks, 8 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.184452 for 2 ranks, 16 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.932307 for 2 ranks, 32 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 7.556181 for 4 ranks, 1 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 3.889973 for 4 ranks, 2 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.990302 for 4 ranks, 4 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.081005 for 4 ranks, 8 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.038805 for 4 ranks, 16 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 2.705373 for 4 ranks, 32 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 3.966796 for 8 ranks, 1 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 2.078544 for 8 ranks, 2 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.991325 for 8 ranks, 4 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.595929 for 8 ranks, 8 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.387940 for 8 ranks, 16 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.703799 for 8 ranks, 32 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 2.120203 for 16 ranks, 1 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.127787 for 16 ranks, 2 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.620811 for 16 ranks, 4 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.008676 for 16 ranks, 8 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.618243 for 16 ranks, 16 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.693961 for 16 ranks, 32 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 1.263925 for 32 ranks, 1 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.680886 for 32 ranks, 2 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.832107 for 32 ranks, 4 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.604887 for 32 ranks, 8 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.629374 for 32 ranks, 16 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 0.707441 for 32 ranks, 32 threads, for generating 100 patterns with a pattern size of 1000 
Elapsed time = 149.099122 for 1 ranks, 1 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 75.299868 for 1 ranks, 2 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 39.658501 for 1 ranks, 4 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 20.873502 for 1 ranks, 8 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 10.734876 for 1 ranks, 16 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 7.268310 for 1 ranks, 32 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 76.812693 for 2 ranks, 1 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 39.504739 for 2 ranks, 2 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 20.258658 for 2 ranks, 4 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 10.391108 for 2 ranks, 8 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 5.535785 for 2 ranks, 16 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 3.860407 for 2 ranks, 32 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 38.969259 for 4 ranks, 1 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 20.073432 for 4 ranks, 2 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 10.092938 for 4 ranks, 4 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 5.202838 for 4 ranks, 8 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 3.365315 for 4 ranks, 16 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 14.029983 for 4 ranks, 32 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 19.475548 for 8 ranks, 1 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 9.803072 for 8 ranks, 2 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 5.246425 for 8 ranks, 4 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.915378 for 8 ranks, 8 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 6.264927 for 8 ranks, 16 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 3.016720 for 8 ranks, 32 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 9.724785 for 16 ranks, 1 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 5.937394 for 16 ranks, 2 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.780064 for 16 ranks, 4 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 4.487003 for 16 ranks, 8 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.819482 for 16 ranks, 16 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.824568 for 16 ranks, 32 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 4.882849 for 32 ranks, 1 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.665028 for 32 ranks, 2 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 3.176606 for 32 ranks, 4 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.509232 for 32 ranks, 8 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.218170 for 32 ranks, 16 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 2.459972 for 32 ranks, 32 threads, for generating 500 patterns with a pattern size of 1000 
Elapsed time = 292.841209 for 1 ranks, 1 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 153.483989 for 1 ranks, 2 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 79.296717 for 1 ranks, 4 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 41.587489 for 1 ranks, 8 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 21.623911 for 1 ranks, 16 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 13.533958 for 1 ranks, 32 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 148.597683 for 2 ranks, 1 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 79.208571 for 2 ranks, 2 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 40.132107 for 2 ranks, 4 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 20.147328 for 2 ranks, 8 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 10.846426 for 2 ranks, 16 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 7.883937 for 2 ranks, 32 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 77.872388 for 4 ranks, 1 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 39.483724 for 4 ranks, 2 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 20.037407 for 4 ranks, 4 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 10.216802 for 4 ranks, 8 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 6.418637 for 4 ranks, 16 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 26.386756 for 4 ranks, 32 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 39.442813 for 8 ranks, 1 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 20.216861 for 8 ranks, 2 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 9.944407 for 8 ranks, 4 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.744127 for 8 ranks, 8 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 12.562283 for 8 ranks, 16 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.415300 for 8 ranks, 32 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 19.479018 for 16 ranks, 1 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 9.970824 for 16 ranks, 2 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.325080 for 16 ranks, 4 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 9.106932 for 16 ranks, 8 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.389496 for 16 ranks, 16 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.691496 for 16 ranks, 32 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 9.805646 for 32 ranks, 1 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.407304 for 32 ranks, 2 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 6.479584 for 32 ranks, 4 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.367392 for 32 ranks, 8 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.313100 for 32 ranks, 16 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 5.783990 for 32 ranks, 32 threads, for generating 1000 patterns with a pattern size of 1000 
Elapsed time = 11.651048 for 1 ranks, 1 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 5.976937 for 1 ranks, 2 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 3.079800 for 1 ranks, 4 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 1.543115 for 1 ranks, 8 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.800312 for 1 ranks, 16 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.432363 for 1 ranks, 32 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 6.093548 for 2 ranks, 1 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 3.001247 for 2 ranks, 2 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 1.562900 for 2 ranks, 4 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.783366 for 2 ranks, 8 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.427760 for 2 ranks, 16 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.454897 for 2 ranks, 32 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 3.578185 for 4 ranks, 1 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 1.808205 for 4 ranks, 2 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.934866 for 4 ranks, 4 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.482004 for 4 ranks, 8 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.262023 for 4 ranks, 16 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.475452 for 4 ranks, 32 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 2.326496 for 8 ranks, 1 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 1.245149 for 8 ranks, 2 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.618142 for 8 ranks, 4 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.325998 for 8 ranks, 8 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.412065 for 8 ranks, 16 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.240162 for 8 ranks, 32 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 1.302925 for 16 ranks, 1 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.623379 for 16 ranks, 2 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.351175 for 16 ranks, 4 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.360604 for 16 ranks, 8 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.314981 for 16 ranks, 16 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.328521 for 16 ranks, 32 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 1.255851 for 32 ranks, 1 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.661568 for 32 ranks, 2 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.526943 for 32 ranks, 4 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.390425 for 32 ranks, 8 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.430861 for 32 ranks, 16 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 0.401923 for 32 ranks, 32 threads, for generating 10 patterns with a pattern size of 2000 
Elapsed time = 58.139531 for 1 ranks, 1 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 29.880231 for 1 ranks, 2 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 15.512375 for 1 ranks, 4 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 8.096846 for 1 ranks, 8 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 4.135965 for 1 ranks, 16 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.228112 for 1 ranks, 32 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 30.577403 for 2 ranks, 1 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 15.253074 for 2 ranks, 2 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 8.016401 for 2 ranks, 4 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 4.156467 for 2 ranks, 8 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.147337 for 2 ranks, 16 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.251885 for 2 ranks, 32 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 15.221903 for 4 ranks, 1 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 7.994139 for 4 ranks, 2 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 4.019734 for 4 ranks, 4 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.092803 for 4 ranks, 8 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.311618 for 4 ranks, 16 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.237923 for 4 ranks, 32 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 8.460905 for 8 ranks, 1 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 4.449973 for 8 ranks, 2 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.170455 for 8 ranks, 4 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.230798 for 8 ranks, 8 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.711812 for 8 ranks, 16 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.124654 for 8 ranks, 32 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 4.842209 for 16 ranks, 1 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.541947 for 16 ranks, 2 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.232190 for 16 ranks, 4 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.364078 for 16 ranks, 8 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.016853 for 16 ranks, 16 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 0.998985 for 16 ranks, 32 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 2.504449 for 32 ranks, 1 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.276975 for 32 ranks, 2 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.139040 for 32 ranks, 4 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 0.895380 for 32 ranks, 8 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 0.928663 for 32 ranks, 16 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 1.109008 for 32 ranks, 32 threads, for generating 50 patterns with a pattern size of 2000 
Elapsed time = 116.913815 for 1 ranks, 1 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 60.033977 for 1 ranks, 2 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 30.327545 for 1 ranks, 4 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 15.614645 for 1 ranks, 8 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 7.748717 for 1 ranks, 16 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.398502 for 1 ranks, 32 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 58.942925 for 2 ranks, 1 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 29.877073 for 2 ranks, 2 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 15.732597 for 2 ranks, 4 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 8.064703 for 2 ranks, 8 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.609028 for 2 ranks, 16 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.191138 for 2 ranks, 32 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 30.701491 for 4 ranks, 1 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 15.642580 for 4 ranks, 2 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 7.900694 for 4 ranks, 4 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.087286 for 4 ranks, 8 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.197894 for 4 ranks, 16 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.143002 for 4 ranks, 32 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 15.538851 for 8 ranks, 1 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 8.130108 for 8 ranks, 2 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.178463 for 8 ranks, 4 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.754905 for 8 ranks, 8 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.876405 for 8 ranks, 16 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.026657 for 8 ranks, 32 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 8.644737 for 16 ranks, 1 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.341223 for 16 ranks, 2 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.939723 for 16 ranks, 4 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.492816 for 16 ranks, 8 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.038603 for 16 ranks, 16 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.120943 for 16 ranks, 32 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 4.845664 for 32 ranks, 1 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.513150 for 32 ranks, 2 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 1.835951 for 32 ranks, 4 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 1.777931 for 32 ranks, 8 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 1.960911 for 32 ranks, 16 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 2.971410 for 32 ranks, 32 threads, for generating 100 patterns with a pattern size of 2000 
Elapsed time = 590.313213 for 1 ranks, 1 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 304.136228 for 1 ranks, 2 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 157.357130 for 1 ranks, 4 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 81.378487 for 1 ranks, 8 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 41.776644 for 1 ranks, 16 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 22.272093 for 1 ranks, 32 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 305.996116 for 2 ranks, 1 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 148.024381 for 2 ranks, 2 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 79.496498 for 2 ranks, 4 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 40.752411 for 2 ranks, 8 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 20.757489 for 2 ranks, 16 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 11.238163 for 2 ranks, 32 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 156.152901 for 4 ranks, 1 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 78.240623 for 4 ranks, 2 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 39.696989 for 4 ranks, 4 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 19.869721 for 4 ranks, 8 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.722960 for 4 ranks, 16 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 22.012253 for 4 ranks, 32 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 75.731875 for 8 ranks, 1 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 39.618088 for 8 ranks, 2 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 19.881075 for 8 ranks, 4 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.164509 for 8 ranks, 8 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 14.840361 for 8 ranks, 16 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.143065 for 8 ranks, 32 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 39.106382 for 16 ranks, 1 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 19.827424 for 16 ranks, 2 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.351311 for 16 ranks, 4 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 11.689221 for 16 ranks, 8 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 9.586847 for 16 ranks, 16 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.089543 for 16 ranks, 32 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 19.179148 for 32 ranks, 1 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 9.987610 for 32 ranks, 2 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 9.309495 for 32 ranks, 4 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 8.686375 for 32 ranks, 8 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.693549 for 32 ranks, 16 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 10.847035 for 32 ranks, 32 threads, for generating 500 patterns with a pattern size of 2000 
Elapsed time = 1174.544616 for 1 ranks, 1 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 597.706761 for 1 ranks, 2 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 311.895274 for 1 ranks, 4 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 158.121909 for 1 ranks, 8 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 81.923940 for 1 ranks, 16 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 43.308542 for 1 ranks, 32 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 582.320236 for 2 ranks, 1 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 303.105675 for 2 ranks, 2 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 157.821296 for 2 ranks, 4 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 80.873165 for 2 ranks, 8 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 41.263400 for 2 ranks, 16 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 21.950850 for 2 ranks, 32 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 300.089728 for 4 ranks, 1 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 157.674665 for 4 ranks, 2 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 80.150618 for 4 ranks, 4 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 40.003761 for 4 ranks, 8 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 21.113476 for 4 ranks, 16 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 22.245235 for 4 ranks, 32 threads, for generating 1000 patterns with a pattern size of 2000 
